user_id,question,article_sentiment,Where would you place your own political position?,relevance_shift,sentiment_shift,agreement_shift
IDUS111066,Agree or disagree: We can continue to accept refugees from Ukraine in the US,positive,Extreme Left,2.0,1.0,0.0
IDUS111066,Agree or disagree: We no longer have room in the US for refugees from countries other than Ukraine,negative,Extreme Left,1.0,-0.6666666666666666,-1.0
IDUS111066,Agree or disagree: We no longer have room in the US for refugees from countries other than Ukraine,positive,Extreme Left,1.0,-0.3333333333333333,-1.0
IDUS111066,How good is the following party? Democratic party,negative,Extreme Left,0.0,-2.0,-1.3333333333333333
IDUS111066,How good is the following party? Democratic party,positive,Extreme Left,0.0,0.0,0.0
IDUS111066,How good is the following party? Republican party,negative,Extreme Left,1.0,-0.6666666666666666,0.0
IDUS111066,How good is the following party? Republican party,positive,Extreme Left,1.0,-1.0,0.0
IDUS111066,I feel like I am treated fairly by politicians.,negative,Extreme Left,1.0,-0.6666666666666666,-0.6666666666666666
IDUS111066,I feel like I am treated fairly by politicians.,positive,Extreme Left,1.0,-0.6666666666666666,-1.0
IDUS111066,I feel like our political leaders don't give me enough information.,negative,Extreme Left,1.0,0.0,0.0
IDUS111066,I feel like our political leaders don't give me enough information.,positive,Extreme Left,1.0,0.0,-2.0
IDUS111066,I feel very angry when I think about the current situation.,negative,Extreme Left,1.0,-0.3333333333333333,-1.6666666666666667
IDUS111066,I feel very angry when I think about the current situation.,positive,Extreme Left,1.0,0.0,-2.3333333333333335
IDUS111066,The energy crisis is worsening my situation.,negative,Extreme Left,1.0,0.3333333333333333,-0.6666666666666666
IDUS111066,The energy crisis is worsening my situation.,positive,Extreme Left,1.0,0.6666666666666666,0.0
IDUS111066,To what degree does this concern you: Russia using nuclear weapons,negative,Extreme Left,1.0,-0.3333333333333333,0.6666666666666666
IDUS111066,To what degree does this concern you: Russia using nuclear weapons,positive,Extreme Left,1.0,-0.6666666666666666,0.6666666666666666
IDUS111066,To what degree does this concern you: The fact that the US is getting more deeply involved in the war in Ukraine,negative,Extreme Left,1.0,-0.625,0.9375
IDUS111066,To what degree does this concern you: The fact that the US is getting more deeply involved in the war in Ukraine,positive,Extreme Left,1.0,-0.3333333333333333,1.0
IDUS111066,To what degree does this concern you: The situation of Ukrainian refugees in the US,negative,Extreme Left,3.0,-0.3333333333333333,4.0
IDUS111066,To what degree does this concern you: The situation of Ukrainian refugees in the US,positive,Extreme Left,3.0,1.0,5.0
IDUS111066,To what degree does this concern you: The situation of non-Ukrainian refugees in the US,negative,Extreme Left,3.0,-1.3333333333333333,2.6666666666666665
IDUS111066,To what degree does this concern you: The situation of non-Ukrainian refugees in the US,positive,Extreme Left,3.0,-1.3333333333333333,2.3333333333333335
IDUS111066,To what degree does this concern you: The state of the US healthcare system,negative,Extreme Left,0.0,-1.0,-0.3333333333333333
IDUS111066,To what degree does this concern you: The state of the US healthcare system,positive,Extreme Left,0.0,0.0,0.0
IDUS111151,Agree or disagree: Foreigners are taking jobs away from Americans,negative,Extreme Right,0.0,-1.0,0.0
IDUS111151,Agree or disagree: Foreigners are taking jobs away from Americans,positive,Extreme Right,0.0,-3.6666666666666665,0.0
IDUS111151,Agree or disagree: Foreigners exacerbate crime problems,negative,Extreme Right,1.0,-1.0,0.0
IDUS111151,Agree or disagree: Foreigners exacerbate crime problems,positive,Extreme Right,1.0,-1.25,0.0
IDUS111151,"Agree or disagree: In the US, you can express your opinion publicly without fear of hostility",negative,Extreme Right,3.3333333333333335,2.3333333333333335,2.3333333333333335
IDUS111151,"Agree or disagree: In the US, you can express your opinion publicly without fear of hostility",positive,Extreme Right,5.0,3.0,3.3333333333333335
IDUS111151,Agree or disagree: The welfare system in the US can handle foreigners,negative,Extreme Right,1.0,0.0,0.0
IDUS111151,Agree or disagree: The welfare system in the US can handle foreigners,positive,Extreme Right,1.0,0.0,0.0
IDUS111151,Agree or disagree: We can continue to accept refugees from Ukraine in the US,negative,Extreme Right,2.0,-0.3333333333333333,-1.0
IDUS111151,Agree or disagree: We can continue to accept refugees from Ukraine in the US,positive,Extreme Right,2.0,0.0,-0.3333333333333333
IDUS111151,Agree or disagree: We no longer have room in the US for refugees from countries other than Ukraine,negative,Extreme Right,1.0,0.0,0.0
IDUS111151,Agree or disagree: We no longer have room in the US for refugees from countries other than Ukraine,positive,Extreme Right,1.0,-0.3125,0.0
IDUS111151,How good is the following party? Democratic party,negative,Extreme Right,0.0,0.0,0.0
IDUS111151,How good is the following party? Democratic party,positive,Extreme Right,0.0,0.0,0.0
IDUS111151,How good is the following party? Republican party,negative,Extreme Right,0.0,0.0,0.0
IDUS111151,How good is the following party? Republican party,positive,Extreme Right,0.0,0.0,0.0
IDUS111151,I feel like I am treated fairly by politicians.,negative,Extreme Right,1.0,-1.0,-1.0
IDUS111151,I feel like I am treated fairly by politicians.,positive,Extreme Right,1.0,-0.625,-1.0
IDUS111151,I feel like our political leaders don't give me enough information.,negative,Extreme Right,1.0,-0.3333333333333333,-1.3333333333333333
IDUS111151,I feel like our political leaders don't give me enough information.,positive,Extreme Right,1.0,0.0,-3.0
IDUS111151,I feel very angry when I think about the current situation.,negative,Extreme Right,1.0,-0.6666666666666666,-2.3333333333333335
IDUS111151,I feel very angry when I think about the current situation.,positive,Extreme Right,1.0,-0.3333333333333333,-0.6666666666666666
IDUS111151,The energy crisis is worsening my situation.,negative,Extreme Right,1.0,-0.3125,0.3125
IDUS111151,The energy crisis is worsening my situation.,positive,Extreme Right,1.0,-0.3333333333333333,-0.3333333333333333
IDUS111151,To what degree does this concern you: Russia using nuclear weapons,negative,Extreme Right,-0.5625,-0.625,-2.8125
IDUS111151,To what degree does this concern you: Russia using nuclear weapons,positive,Extreme Right,1.0,-0.6666666666666666,-3.6666666666666665
IDUS111151,To what degree does this concern you: The fact that the US is getting more deeply involved in the war in Ukraine,negative,Extreme Right,1.0,-0.3333333333333333,-0.3333333333333333
IDUS111151,To what degree does this concern you: The fact that the US is getting more deeply involved in the war in Ukraine,positive,Extreme Right,1.0,-1.0,-0.6666666666666666
IDUS111151,To what degree does this concern you: The situation of Ukrainian refugees in the US,negative,Extreme Right,-0.3333333333333333,-0.6666666666666666,0.6666666666666666
IDUS111151,To what degree does this concern you: The situation of Ukrainian refugees in the US,positive,Extreme Right,0.0,-1.3333333333333333,1.0
IDUS111151,To what degree does this concern you: The situation of non-Ukrainian refugees in the US,negative,Extreme Right,1.6666666666666667,0.6666666666666666,2.0
IDUS111151,To what degree does this concern you: The situation of non-Ukrainian refugees in the US,positive,Extreme Right,0.3125,-0.375,1.0
IDUS111151,To what degree does this concern you: The state of the US healthcare system,negative,Extreme Right,-1.0,1.3333333333333333,-1.0
IDUS111151,To what degree does this concern you: The state of the US healthcare system,positive,Extreme Right,0.6666666666666666,-0.3333333333333333,-1.0
IDUS111169,Agree or disagree: Foreigners are taking jobs away from Americans,negative,Extreme Right,0.0,-1.3333333333333333,0.0
IDUS111169,Agree or disagree: Foreigners are taking jobs away from Americans,positive,Extreme Right,0.0,-4.0,0.0
IDUS111169,Agree or disagree: Foreigners exacerbate crime problems,negative,Extreme Right,1.0,-1.3333333333333333,0.0
IDUS111169,Agree or disagree: Foreigners exacerbate crime problems,positive,Extreme Right,1.0,1.0,0.0
IDUS111169,"Agree or disagree: In the US, you can express your opinion publicly without fear of hostility",negative,Extreme Right,1.0,-1.0,-1.0
IDUS111169,"Agree or disagree: In the US, you can express your opinion publicly without fear of hostility",positive,Extreme Right,1.0,-0.3333333333333333,-0.6666666666666666
IDUS111169,Agree or disagree: The welfare system in the US can handle foreigners,negative,Extreme Right,0.0,-0.6666666666666666,0.0
IDUS111169,Agree or disagree: The welfare system in the US can handle foreigners,positive,Extreme Right,1.0,-0.3333333333333333,0.0
IDUS111169,Agree or disagree: We can continue to accept refugees from Ukraine in the US,negative,Extreme Right,1.0,-0.625,-1.0
IDUS111169,Agree or disagree: We can continue to accept refugees from Ukraine in the US,positive,Extreme Right,1.0,-1.0,-1.0
IDUS111169,Agree or disagree: We no longer have room in the US for refugees from countries other than Ukraine,negative,Extreme Right,1.0,0.0,0.0
IDUS111169,Agree or disagree: We no longer have room in the US for refugees from countries other than Ukraine,positive,Extreme Right,1.0,0.0,0.0
IDUS111169,How good is the following party? Democratic party,negative,Extreme Right,0.0,0.0,0.0
IDUS111169,How good is the following party? Democratic party,positive,Extreme Right,0.0,0.0,0.0
IDUS111169,How good is the following party? Republican party,negative,Extreme Right,1.0,1.3333333333333333,1.0
IDUS111169,How good is the following party? Republican party,positive,Extreme Right,1.0,1.0,0.0
IDUS111169,I feel like I am treated fairly by politicians.,negative,Extreme Right,0.0,-0.3333333333333333,-1.0
IDUS111169,I feel like I am treated fairly by politicians.,positive,Extreme Right,0.0,-0.3333333333333333,-0.6666666666666666
IDUS111169,I feel like our political leaders don't give me enough information.,negative,Extreme Right,1.0,-0.3333333333333333,-1.6666666666666667
IDUS111169,I feel like our political leaders don't give me enough information.,positive,Extreme Right,1.0,-0.3333333333333333,-1.6666666666666667
IDUS111169,I feel very angry when I think about the current situation.,negative,Extreme Right,1.0,-0.375,-2.375
IDUS111169,I feel very angry when I think about the current situation.,positive,Extreme Right,1.0,-1.0,-1.3333333333333333
IDUS111169,The energy crisis is worsening my situation.,negative,Extreme Right,1.0,-0.3333333333333333,-0.6666666666666666
IDUS111169,The energy crisis is worsening my situation.,positive,Extreme Right,1.0,-0.3333333333333333,0.3333333333333333
IDUS111169,To what degree does this concern you: Russia using nuclear weapons,negative,Extreme Right,1.0,-0.6666666666666666,0.6666666666666666
IDUS111169,To what degree does this concern you: Russia using nuclear weapons,positive,Extreme Right,1.0,-0.6666666666666666,0.6666666666666666
IDUS111169,To what degree does this concern you: The fact that the US is getting more deeply involved in the war in Ukraine,negative,Extreme Right,1.0,-0.3333333333333333,0.0
IDUS111169,To what degree does this concern you: The fact that the US is getting more deeply involved in the war in Ukraine,positive,Extreme Right,1.0,-1.0,0.0
IDUS111169,To what degree does this concern you: The situation of Ukrainian refugees in the US,negative,Extreme Right,0.0,-0.625,0.3125
IDUS111169,To what degree does this concern you: The situation of Ukrainian refugees in the US,positive,Extreme Right,0.0,-1.0,1.0
IDUS111169,To what degree does this concern you: The situation of non-Ukrainian refugees in the US,negative,Extreme Right,0.3333333333333333,0.3333333333333333,2.3333333333333335
IDUS111169,To what degree does this concern you: The situation of non-Ukrainian refugees in the US,positive,Extreme Right,0.0,-0.6666666666666666,0.3333333333333333
IDUS111169,To what degree does this concern you: The state of the US healthcare system,negative,Extreme Right,-1.6666666666666667,1.3333333333333333,-1.3333333333333333
IDUS111169,To what degree does this concern you: The state of the US healthcare system,positive,Extreme Right,1.0,0.0,-0.6666666666666666
IDUS111996,Agree or disagree: Foreigners are taking jobs away from Americans,negative,Extreme Right,0.0,-2.3333333333333335,-0.3333333333333333
IDUS111996,Agree or disagree: Foreigners are taking jobs away from Americans,positive,Extreme Right,0.0,-4.0,0.0
IDUS111996,Agree or disagree: Foreigners exacerbate crime problems,negative,Extreme Right,1.0,-1.0,0.0
IDUS111996,Agree or disagree: Foreigners exacerbate crime problems,positive,Extreme Right,1.0,0.0,0.0
IDUS111996,"Agree or disagree: In the US, you can express your opinion publicly without fear of hostility",negative,Extreme Right,1.0,-0.3333333333333333,-0.6666666666666666
IDUS111996,"Agree or disagree: In the US, you can express your opinion publicly without fear of hostility",positive,Extreme Right,1.0,-0.3333333333333333,-0.3333333333333333
IDUS111996,Agree or disagree: The welfare system in the US can handle foreigners,negative,Extreme Right,0.0,-0.6666666666666666,0.0
IDUS111996,Agree or disagree: The welfare system in the US can handle foreigners,positive,Extreme Right,1.0,-1.0,0.0
IDUS111996,Agree or disagree: We can continue to accept refugees from Ukraine in the US,negative,Extreme Right,1.0,-0.3333333333333333,-0.6666666666666666
IDUS111996,Agree or disagree: We can continue to accept refugees from Ukraine in the US,positive,Extreme Right,1.0,-0.6666666666666666,-1.0
IDUS111996,Agree or disagree: We no longer have room in the US for refugees from countries other than Ukraine,negative,Extreme Right,1.0,0.0,0.0
IDUS111996,Agree or disagree: We no longer have room in the US for refugees from countries other than Ukraine,positive,Extreme Right,1.0,-1.0,-0.3333333333333333
IDUS111996,How good is the following party? Democratic party,negative,Extreme Right,1.0,-1.0,0.0
IDUS111996,How good is the following party? Democratic party,positive,Extreme Right,1.0,-0.6666666666666666,0.0
IDUS111996,How good is the following party? Republican party,negative,Extreme Right,1.0,1.0,1.0
IDUS111996,How good is the following party? Republican party,positive,Extreme Right,1.0,0.3333333333333333,0.3333333333333333
IDUS111996,I feel like I am treated fairly by politicians.,negative,Extreme Right,0.0,-1.0,-1.0
IDUS111996,I feel like I am treated fairly by politicians.,positive,Extreme Right,0.0,-1.0,-1.0
IDUS111996,I feel like our political leaders don't give me enough information.,negative,Extreme Right,1.0,-0.3125,-1.3125
IDUS111996,I feel like our political leaders don't give me enough information.,positive,Extreme Right,1.0,0.0,-1.0
IDUS111996,I feel very angry when I think about the current situation.,negative,Extreme Right,1.0,-0.6666666666666666,-0.6666666666666666
IDUS111996,I feel very angry when I think about the current situation.,positive,Extreme Right,1.0,-0.3333333333333333,-2.6666666666666665
IDUS111996,The energy crisis is worsening my situation.,negative,Extreme Right,1.6666666666666667,-0.3333333333333333,0.3333333333333333
IDUS111996,The energy crisis is worsening my situation.,positive,Extreme Right,2.0,-0.3333333333333333,0.6666666666666666
IDUS111996,To what degree does this concern you: Russia using nuclear weapons,negative,Extreme Right,1.0,-1.0,0.6666666666666666
IDUS111996,To what degree does this concern you: Russia using nuclear weapons,positive,Extreme Right,1.0,-0.3333333333333333,1.3333333333333333
IDUS111996,To what degree does this concern you: The fact that the US is getting more deeply involved in the war in Ukraine,negative,Extreme Right,1.0,-0.6666666666666666,-1.0
IDUS111996,To what degree does this concern you: The fact that the US is getting more deeply involved in the war in Ukraine,positive,Extreme Right,1.0,-0.6666666666666666,-1.0
IDUS111996,To what degree does this concern you: The situation of Ukrainian refugees in the US,negative,Extreme Right,0.0,-1.0,0.3333333333333333
IDUS111996,To what degree does this concern you: The situation of Ukrainian refugees in the US,positive,Extreme Right,0.0,-1.6666666666666667,1.0
IDUS111996,To what degree does this concern you: The situation of non-Ukrainian refugees in the US,negative,Extreme Right,2.0,-0.3333333333333333,1.0
IDUS111996,To what degree does this concern you: The situation of non-Ukrainian refugees in the US,positive,Extreme Right,0.0,-0.6666666666666666,0.0
IDUS111996,To what degree does this concern you: The state of the US healthcare system,negative,Extreme Right,-1.625,0.625,-1.25
IDUS111996,To what degree does this concern you: The state of the US healthcare system,positive,Extreme Right,1.0,0.0,-1.6666666666666667
IDUS112031,Agree or disagree: Foreigners are taking jobs away from Americans,negative,Extreme Left,1.0,0.0,-1.0
IDUS112031,Agree or disagree: Foreigners are taking jobs away from Americans,positive,Extreme Left,1.0,0.0,-1.0
IDUS112031,Agree or disagree: Foreigners exacerbate crime problems,negative,Extreme Left,1.0,-0.6666666666666666,0.0
IDUS112031,Agree or disagree: Foreigners exacerbate crime problems,positive,Extreme Left,2.0,0.0,0.0
IDUS112031,"Agree or disagree: In the US, you can express your opinion publicly without fear of hostility",negative,Extreme Left,1.0,0.0,-0.6666666666666666
IDUS112031,"Agree or disagree: In the US, you can express your opinion publicly without fear of hostility",positive,Extreme Left,1.0,0.0,-0.3125
IDUS112031,Agree or disagree: The welfare system in the US can handle foreigners,negative,Extreme Left,1.0,-0.3333333333333333,-0.6666666666666666
IDUS112031,Agree or disagree: The welfare system in the US can handle foreigners,positive,Extreme Left,0.0625,0.3125,-0.3125
IDUS112031,Agree or disagree: We can continue to accept refugees from Ukraine in the US,negative,Extreme Left,1.0,-0.6666666666666666,-0.3333333333333333
IDUS112031,Agree or disagree: We can continue to accept refugees from Ukraine in the US,positive,Extreme Left,1.0,0.0,0.0
IDUS112031,Agree or disagree: We no longer have room in the US for refugees from countries other than Ukraine,negative,Extreme Left,1.0,-0.3125,0.0
IDUS112031,Agree or disagree: We no longer have room in the US for refugees from countries other than Ukraine,positive,Extreme Left,1.0,-0.6666666666666666,0.0
IDUS112031,How good is the following party? Democratic party,negative,Extreme Left,0.0,-2.0,-0.3333333333333333
IDUS112031,How good is the following party? Democratic party,positive,Extreme Left,0.0,-0.3333333333333333,0.6666666666666666
IDUS112031,How good is the following party? Republican party,negative,Extreme Left,1.0,0.0,0.0
IDUS112031,How good is the following party? Republican party,positive,Extreme Left,1.0,0.0,0.0
IDUS112031,I feel like I am treated fairly by politicians.,negative,Extreme Left,1.0,-0.6875,-1.0
IDUS112031,I feel like I am treated fairly by politicians.,positive,Extreme Left,1.0,-1.0,-1.0
IDUS112031,I feel like our political leaders don't give me enough information.,negative,Extreme Left,1.0,-0.3333333333333333,0.3333333333333333
IDUS112031,I feel like our political leaders don't give me enough information.,positive,Extreme Left,1.0,-0.3333333333333333,1.0
IDUS112031,I feel very angry when I think about the current situation.,negative,Extreme Left,1.0,-0.6666666666666666,-2.3333333333333335
IDUS112031,I feel very angry when I think about the current situation.,positive,Extreme Left,1.0,-1.0,-2.6666666666666665
IDUS112031,The energy crisis is worsening my situation.,negative,Extreme Left,1.0,0.0,0.3333333333333333
IDUS112031,The energy crisis is worsening my situation.,positive,Extreme Left,1.0,-0.3333333333333333,0.3333333333333333
IDUS112031,To what degree does this concern you: Russia using nuclear weapons,negative,Extreme Left,1.0,-0.3333333333333333,1.0
IDUS112031,To what degree does this concern you: Russia using nuclear weapons,positive,Extreme Left,1.0,-0.6666666666666666,0.6666666666666666
IDUS112031,To what degree does this concern you: The fact that the US is getting more deeply involved in the war in Ukraine,negative,Extreme Left,1.0,-0.3333333333333333,-1.0
IDUS112031,To what degree does this concern you: The fact that the US is getting more deeply involved in the war in Ukraine,positive,Extreme Left,1.0,-0.375,-1.0625
IDUS112031,To what degree does this concern you: The situation of Ukrainian refugees in the US,negative,Extreme Left,2.0,-0.6666666666666666,1.3333333333333333
IDUS112031,To what degree does this concern you: The situation of Ukrainian refugees in the US,positive,Extreme Left,3.0,1.0,2.0
IDUS112031,To what degree does this concern you: The situation of non-Ukrainian refugees in the US,negative,Extreme Left,3.0,-1.0,2.6666666666666665
IDUS112031,To what degree does this concern you: The situation of non-Ukrainian refugees in the US,positive,Extreme Left,3.0,-0.9375,3.0625
IDUS112031,To what degree does this concern you: The state of the US healthcare system,negative,Extreme Left,1.0,-0.3333333333333333,0.3333333333333333
IDUS112031,To what degree does this concern you: The state of the US healthcare system,positive,Extreme Left,1.0,0.3333333333333333,1.6666666666666667
IDUS112093,Agree or disagree: Foreigners are taking jobs away from Americans,negative,Extreme Left,1.6666666666666667,-1.0,-0.6666666666666666
IDUS112093,Agree or disagree: Foreigners are taking jobs away from Americans,positive,Extreme Left,2.0,-1.3333333333333333,-0.6666666666666666
IDUS112093,Agree or disagree: Foreigners exacerbate crime problems,negative,Extreme Left,1.0,-0.3333333333333333,-0.6666666666666666
IDUS112093,Agree or disagree: Foreigners exacerbate crime problems,positive,Extreme Left,0.6875,-0.6875,-1.0
IDUS112093,"Agree or disagree: In the US, you can express your opinion publicly without fear of hostility",negative,Extreme Left,1.0,-0.375,-1.0
IDUS112093,"Agree or disagree: In the US, you can express your opinion publicly without fear of hostility",positive,Extreme Left,1.0,0.0,-1.0
IDUS112093,Agree or disagree: The welfare system in the US can handle foreigners,negative,Extreme Left,1.0625,-0.3125,0.0
IDUS112093,Agree or disagree: The welfare system in the US can handle foreigners,positive,Extreme Left,0.6666666666666666,-0.3333333333333333,0.3333333333333333
IDUS112093,Agree or disagree: We can continue to accept refugees from Ukraine in the US,negative,Extreme Left,3.0,-1.3333333333333333,-2.0
IDUS112093,Agree or disagree: We can continue to accept refugees from Ukraine in the US,positive,Extreme Left,3.0,1.0,0.0
IDUS112093,Agree or disagree: We no longer have room in the US for refugees from countries other than Ukraine,negative,Extreme Left,1.0,-0.3333333333333333,-1.0
IDUS112093,Agree or disagree: We no longer have room in the US for refugees from countries other than Ukraine,positive,Extreme Left,1.0,0.0,-1.0
IDUS112093,How good is the following party? Democratic party,negative,Extreme Left,1.0,-0.3333333333333333,-0.3333333333333333
IDUS112093,How good is the following party? Democratic party,positive,Extreme Left,0.0,-0.6666666666666666,-0.6666666666666666
IDUS112093,How good is the following party? Republican party,negative,Extreme Left,1.0,0.0,0.0
IDUS112093,How good is the following party? Republican party,positive,Extreme Left,1.0,0.3333333333333333,0.3333333333333333
IDUS112093,I feel like I am treated fairly by politicians.,negative,Extreme Left,0.0,0.3333333333333333,0.0
IDUS112093,I feel like I am treated fairly by politicians.,positive,Extreme Left,0.0,0.3333333333333333,0.0
IDUS112093,I feel like our political leaders don't give me enough information.,negative,Extreme Left,1.0,-0.6666666666666666,-1.6666666666666667
IDUS112093,I feel like our political leaders don't give me enough information.,positive,Extreme Left,1.0,0.0,-1.6666666666666667
IDUS112093,I feel very angry when I think about the current situation.,negative,Extreme Left,1.0,0.0,0.0
IDUS112093,I feel very angry when I think about the current situation.,positive,Extreme Left,1.0,-0.6666666666666666,-1.0
IDUS112093,The energy crisis is worsening my situation.,negative,Extreme Left,2.0,0.0,-1.6666666666666667
IDUS112093,The energy crisis is worsening my situation.,positive,Extreme Left,2.0,0.0,-0.6875
IDUS112093,To what degree does this concern you: Russia using nuclear weapons,negative,Extreme Left,1.0,-0.6666666666666666,-3.0
IDUS112093,To what degree does this concern you: Russia using nuclear weapons,positive,Extreme Left,1.0,-1.0,-3.375
IDUS112093,To what degree does this concern you: The fact that the US is getting more deeply involved in the war in Ukraine,negative,Extreme Left,1.0,-0.3125,-1.625
IDUS112093,To what degree does this concern you: The fact that the US is getting more deeply involved in the war in Ukraine,positive,Extreme Left,1.0,0.0,-1.0
IDUS112093,To what degree does this concern you: The situation of Ukrainian refugees in the US,negative,Extreme Left,0.0,-0.6666666666666666,0.3333333333333333
IDUS112093,To what degree does this concern you: The situation of Ukrainian refugees in the US,positive,Extreme Left,-0.3333333333333333,-1.0,1.3333333333333333
IDUS112093,To what degree does this concern you: The situation of non-Ukrainian refugees in the US,negative,Extreme Left,1.0,0.0,1.6666666666666667
IDUS112093,To what degree does this concern you: The situation of non-Ukrainian refugees in the US,positive,Extreme Left,0.0,-0.3333333333333333,0.0
IDUS112093,To what degree does this concern you: The state of the US healthcare system,negative,Extreme Left,0.6666666666666666,0.0,0.0
IDUS112093,To what degree does this concern you: The state of the US healthcare system,positive,Extreme Left,1.0,0.0,-0.6666666666666666
IDUS112141,Agree or disagree: Foreigners are taking jobs away from Americans,negative,Extreme Right,0.0,-1.3333333333333333,-0.3333333333333333
IDUS112141,Agree or disagree: Foreigners are taking jobs away from Americans,positive,Extreme Right,0.0,-2.6666666666666665,0.0
IDUS112141,Agree or disagree: Foreigners exacerbate crime problems,negative,Extreme Right,0.0,-0.6666666666666666,0.0
IDUS112141,Agree or disagree: Foreigners exacerbate crime problems,positive,Extreme Right,0.0,0.375,0.0
IDUS112141,"Agree or disagree: In the US, you can express your opinion publicly without fear of hostility",negative,Extreme Right,1.0,-1.0,-0.6666666666666666
IDUS112141,"Agree or disagree: In the US, you can express your opinion publicly without fear of hostility",positive,Extreme Right,1.0,-1.0,-0.3333333333333333
IDUS112141,Agree or disagree: The welfare system in the US can handle foreigners,negative,Extreme Right,0.0,-0.6666666666666666,-1.0
IDUS112141,Agree or disagree: The welfare system in the US can handle foreigners,positive,Extreme Right,1.0,-0.6666666666666666,-1.0
IDUS112141,Agree or disagree: We can continue to accept refugees from Ukraine in the US,negative,Extreme Right,0.6666666666666666,-0.3333333333333333,-1.0
IDUS112141,Agree or disagree: We can continue to accept refugees from Ukraine in the US,positive,Extreme Right,1.0,-1.0,-1.0
IDUS112141,Agree or disagree: We no longer have room in the US for refugees from countries other than Ukraine,negative,Extreme Right,1.0,0.0,1.0
IDUS112141,Agree or disagree: We no longer have room in the US for refugees from countries other than Ukraine,positive,Extreme Right,1.0,1.0,1.0
IDUS112141,How good is the following party? Democratic party,negative,Extreme Right,1.0,-1.0,0.0
IDUS112141,How good is the following party? Democratic party,positive,Extreme Right,1.0,-0.3333333333333333,0.0
IDUS112141,How good is the following party? Republican party,negative,Extreme Right,0.0,1.0,0.0
IDUS112141,How good is the following party? Republican party,positive,Extreme Right,0.0,0.0,-0.6666666666666666
IDUS112141,I feel like I am treated fairly by politicians.,negative,Extreme Right,0.0,0.3333333333333333,0.3333333333333333
IDUS112141,I feel like I am treated fairly by politicians.,positive,Extreme Right,0.0,0.3333333333333333,0.3333333333333333
IDUS112141,I feel like our political leaders don't give me enough information.,negative,Extreme Right,1.0,-0.3333333333333333,-0.6666666666666666
IDUS112141,I feel like our political leaders don't give me enough information.,positive,Extreme Right,1.0,-0.3333333333333333,-1.0
IDUS112141,I feel very angry when I think about the current situation.,negative,Extreme Right,1.0,0.0,-2.3333333333333335
IDUS112141,I feel very angry when I think about the current situation.,positive,Extreme Right,1.0,0.3125,-3.0625
IDUS112141,The energy crisis is worsening my situation.,negative,Extreme Right,1.0,-0.3125,-0.5625
IDUS112141,The energy crisis is worsening my situation.,positive,Extreme Right,1.0,-0.3333333333333333,0.3333333333333333
IDUS112141,To what degree does this concern you: Russia using nuclear weapons,negative,Extreme Right,1.0,-0.3125,1.5625
IDUS112141,To what degree does this concern you: Russia using nuclear weapons,positive,Extreme Right,1.0,0.0,0.3333333333333333
IDUS112141,To what degree does this concern you: The fact that the US is getting more deeply involved in the war in Ukraine,negative,Extreme Right,1.0,-0.6666666666666666,-1.0
IDUS112141,To what degree does this concern you: The fact that the US is getting more deeply involved in the war in Ukraine,positive,Extreme Right,1.0,-0.3333333333333333,-0.3333333333333333
IDUS112141,To what degree does this concern you: The situation of Ukrainian refugees in the US,negative,Extreme Right,-0.3125,-1.3125,0.625
IDUS112141,To what degree does this concern you: The situation of Ukrainian refugees in the US,positive,Extreme Right,0.0,-1.0,1.0
IDUS112141,To what degree does this concern you: The situation of non-Ukrainian refugees in the US,negative,Extreme Right,-0.3333333333333333,-1.3333333333333333,1.0
IDUS112141,To what degree does this concern you: The situation of non-Ukrainian refugees in the US,positive,Extreme Right,0.0,-0.6666666666666666,0.0
IDUS112141,To what degree does this concern you: The state of the US healthcare system,negative,Extreme Right,-1.0,1.0,-2.0
IDUS112141,To what degree does this concern you: The state of the US healthcare system,positive,Extreme Right,0.0,0.6666666666666666,-1.3333333333333333
IDUS112590,Agree or disagree: Foreigners are taking jobs away from Americans,negative,Extreme Right,1.0,-0.9375,-0.3125
IDUS112590,Agree or disagree: Foreigners are taking jobs away from Americans,positive,Extreme Right,1.0,-3.6666666666666665,0.0
IDUS112590,Agree or disagree: Foreigners exacerbate crime problems,negative,Extreme Right,1.0,-1.3333333333333333,0.0
IDUS112590,Agree or disagree: Foreigners exacerbate crime problems,positive,Extreme Right,1.0,-0.3333333333333333,0.0
IDUS112590,"Agree or disagree: In the US, you can express your opinion publicly without fear of hostility",negative,Extreme Right,1.0,-0.6666666666666666,-1.0
IDUS112590,"Agree or disagree: In the US, you can express your opinion publicly without fear of hostility",positive,Extreme Right,1.0,-0.3333333333333333,-1.0
IDUS112590,Agree or disagree: The welfare system in the US can handle foreigners,negative,Extreme Right,0.0,-1.0,-1.0
IDUS112590,Agree or disagree: The welfare system in the US can handle foreigners,positive,Extreme Right,1.0,-1.0,-1.0
IDUS112590,Agree or disagree: We can continue to accept refugees from Ukraine in the US,negative,Extreme Right,1.0,-0.6666666666666666,-0.6666666666666666
IDUS112590,Agree or disagree: We can continue to accept refugees from Ukraine in the US,positive,Extreme Right,1.0,-0.3333333333333333,-1.0
IDUS112590,Agree or disagree: We no longer have room in the US for refugees from countries other than Ukraine,negative,Extreme Right,1.0,0.0,0.625
IDUS112590,Agree or disagree: We no longer have room in the US for refugees from countries other than Ukraine,positive,Extreme Right,1.0,-0.3333333333333333,1.0
