user_id,question_code,numeric_response_before,political_stance,numeric_response_after,bias,response_change,reliability_score,normalized_response_change,weighted_response_change
IDUS109452,F1A10_1,7,Extreme Left,7,left,0,0.2857142857142857,0.0,0.0
IDUS109452,F1A10_1,7,Extreme Left,7,right,0,0.2857142857142857,0.0,0.0
IDUS109452,F2A6,4,Extreme Left,5,left,1,0.2857142857142857,0.25,0.07142857142857142
IDUS109452,F2A6,4,Extreme Left,5,right,1,0.2857142857142857,0.25,0.07142857142857142
IDUS109452,F2A7,4,Extreme Left,1,left,3,0.2857142857142857,0.75,0.21428571428571427
IDUS109452,F2A7,4,Extreme Left,5,right,1,0.2857142857142857,0.25,0.07142857142857142
IDUS109452,F2A9,5,Extreme Left,5,left,0,0.2857142857142857,0.0,0.0
IDUS109452,F2A9,5,Extreme Left,2,right,3,0.2857142857142857,0.75,0.21428571428571427
IDUS109452,F3A3_1,7,Extreme Left,7,left,0,0.2857142857142857,0.0,0.0
IDUS109452,F3A3_1,7,Extreme Left,6,right,-1,0.2857142857142857,-0.16666666666666666,-0.047619047619047616
IDUS109452,F3A6_1,7,Extreme Left,7,left,0,0.2857142857142857,0.0,0.0
IDUS109452,F3A6_1,7,Extreme Left,7,right,0,0.2857142857142857,0.0,0.0
IDUS109452,F3A7_1,7,Extreme Left,7,left,0,0.2857142857142857,0.0,0.0
IDUS109452,F3A7_1,7,Extreme Left,7,right,0,0.2857142857142857,0.0,0.0
IDUS109452,F3A8_1,7,Extreme Left,5,left,-2,0.2857142857142857,-0.3333333333333333,-0.09523809523809523
IDUS109452,F3A8_1,7,Extreme Left,7,right,0,0.2857142857142857,0.0,0.0
IDUS109531,F1A10_1,7,Extreme Left,7,left,0,0.4444444444444444,0.0,0.0
IDUS109531,F1A10_1,7,Extreme Left,7,right,0,0.4444444444444444,0.0,0.0
IDUS109531,F2A6,4,Extreme Left,1,left,3,0.4444444444444444,0.75,0.3333333333333333
IDUS109531,F2A6,4,Extreme Left,1,right,3,0.4444444444444444,0.75,0.3333333333333333
IDUS109531,F2A7,5,Extreme Left,5,left,0,0.4444444444444444,0.0,0.0
IDUS109531,F2A7,5,Extreme Left,5,right,0,0.4444444444444444,0.0,0.0
IDUS109531,F2A9,5,Extreme Left,5,left,0,0.4444444444444444,0.0,0.0
IDUS109531,F2A9,5,Extreme Left,5,right,0,0.4444444444444444,0.0,0.0
IDUS109531,F3A3_1,6,Extreme Left,5,left,-1,0.4444444444444444,-0.16666666666666666,-0.07407407407407407
IDUS109531,F3A3_1,6,Extreme Left,6,right,0,0.4444444444444444,0.0,0.0
IDUS109531,F3A6_1,7,Extreme Left,7,left,0,0.4444444444444444,0.0,0.0
IDUS109531,F3A6_1,7,Extreme Left,7,right,0,0.4444444444444444,0.0,0.0
IDUS109531,F3A7_1,7,Extreme Left,7,left,0,0.4444444444444444,0.0,0.0
IDUS109531,F3A7_1,7,Extreme Left,7,right,0,0.4444444444444444,0.0,0.0
IDUS109531,F3A8_1,6,Extreme Left,7,left,-1,0.4444444444444444,-0.16666666666666666,-0.07407407407407407
IDUS109531,F3A8_1,6,Extreme Left,6,right,0,0.4444444444444444,0.0,0.0
IDUS109590,F1A10_1,7,Extreme Right,7,left,0,0.32,0.0,0.0
IDUS109590,F1A10_1,7,Extreme Right,2,right,-5,0.32,-0.8333333333333334,-0.26666666666666666
IDUS109590,F2A6,5,Extreme Right,5,left,0,0.32,0.0,0.0
IDUS109590,F2A6,5,Extreme Right,5,right,0,0.32,0.0,0.0
IDUS109590,F2A7,2,Extreme Right,5,left,3,0.32,0.75,0.24
IDUS109590,F2A7,2,Extreme Right,1,right,1,0.32,0.25,0.08
IDUS109590,F2A9,2,Extreme Right,2,left,0,0.32,0.0,0.0
IDUS109590,F2A9,2,Extreme Right,5,right,3,0.32,0.75,0.24
IDUS109590,F3A3_1,1,Extreme Right,2,left,-1,0.32,-0.16666666666666666,-0.05333333333333333
IDUS109590,F3A3_1,1,Extreme Right,7,right,-6,0.32,-1.0,-0.32
IDUS109590,F3A6_1,1,Extreme Right,1,left,0,0.32,0.0,0.0
IDUS109590,F3A6_1,1,Extreme Right,1,right,0,0.32,0.0,0.0
IDUS109590,F3A7_1,1,Extreme Right,1,left,0,0.32,0.0,0.0
IDUS109590,F3A7_1,1,Extreme Right,1,right,0,0.32,0.0,0.0
IDUS109590,F3A8_1,1,Extreme Right,1,left,0,0.32,0.0,0.0
IDUS109590,F3A8_1,1,Extreme Right,1,right,0,0.32,0.0,0.0
IDUS110077,F1A10_1,7,Extreme Left,7,left,0,0.2962962962962963,0.0,0.0
IDUS110077,F1A10_1,7,Extreme Left,7,right,0,0.2962962962962963,0.0,0.0
IDUS110077,F2A6,4,Extreme Left,3,left,1,0.2962962962962963,0.25,0.07407407407407407
IDUS110077,F2A6,4,Extreme Left,5,right,1,0.2962962962962963,0.25,0.07407407407407407
IDUS110077,F2A7,5,Extreme Left,4,left,1,0.2962962962962963,0.25,0.07407407407407407
IDUS110077,F2A7,5,Extreme Left,5,right,0,0.2962962962962963,0.0,0.0
IDUS110077,F2A9,5,Extreme Left,5,left,0,0.2962962962962963,0.0,0.0
IDUS110077,F2A9,5,Extreme Left,4,right,1,0.2962962962962963,0.25,0.07407407407407407
IDUS110077,F3A3_1,6,Extreme Left,5,left,-1,0.2962962962962963,-0.16666666666666666,-0.04938271604938271
IDUS110077,F3A3_1,6,Extreme Left,5,right,-1,0.2962962962962963,-0.16666666666666666,-0.04938271604938271
IDUS110077,F3A6_1,7,Extreme Left,7,left,0,0.2962962962962963,0.0,0.0
IDUS110077,F3A6_1,7,Extreme Left,7,right,0,0.2962962962962963,0.0,0.0
IDUS110077,F3A7_1,7,Extreme Left,7,left,0,0.2962962962962963,0.0,0.0
IDUS110077,F3A7_1,7,Extreme Left,6,right,-1,0.2962962962962963,-0.16666666666666666,-0.04938271604938271
IDUS110077,F3A8_1,7,Extreme Left,7,left,0,0.2962962962962963,0.0,0.0
IDUS110077,F3A8_1,7,Extreme Left,7,right,0,0.2962962962962963,0.0,0.0
IDUS110181,F1A10_1,7,Extreme Left,7,left,0,0.2580645161290322,0.0,0.0
IDUS110181,F1A10_1,7,Extreme Left,7,right,0,0.2580645161290322,0.0,0.0
IDUS110181,F2A6,4,Extreme Left,5,left,1,0.2580645161290322,0.25,0.06451612903225805
IDUS110181,F2A6,4,Extreme Left,4,right,0,0.2580645161290322,0.0,0.0
IDUS110181,F2A7,5,Extreme Left,5,left,0,0.2580645161290322,0.0,0.0
IDUS110181,F2A7,5,Extreme Left,5,right,0,0.2580645161290322,0.0,0.0
IDUS110181,F2A9,4,Extreme Left,5,left,1,0.2580645161290322,0.25,0.06451612903225805
IDUS110181,F2A9,4,Extreme Left,2,right,2,0.2580645161290322,0.5,0.1290322580645161
IDUS110181,F3A3_1,6,Extreme Left,7,left,-1,0.2580645161290322,-0.16666666666666666,-0.04301075268817203
IDUS110181,F3A3_1,6,Extreme Left,6,right,0,0.2580645161290322,0.0,0.0
IDUS110181,F3A6_1,6,Extreme Left,7,left,-1,0.2580645161290322,-0.16666666666666666,-0.04301075268817203
IDUS110181,F3A6_1,6,Extreme Left,5,right,-1,0.2580645161290322,-0.16666666666666666,-0.04301075268817203
IDUS110181,F3A7_1,7,Extreme Left,7,left,0,0.2580645161290322,0.0,0.0
IDUS110181,F3A7_1,7,Extreme Left,7,right,0,0.2580645161290322,0.0,0.0
IDUS110181,F3A8_1,6,Extreme Left,7,left,-1,0.2580645161290322,-0.16666666666666666,-0.04301075268817203
IDUS110181,F3A8_1,6,Extreme Left,7,right,-1,0.2580645161290322,-0.16666666666666666,-0.04301075268817203
IDUS110288,F1A10_1,7,Extreme Right,7,left,0,0.2857142857142857,0.0,0.0
IDUS110288,F1A10_1,7,Extreme Right,4,right,-3,0.2857142857142857,-0.5,-0.14285714285714285
IDUS110288,F2A6,5,Extreme Right,5,left,0,0.2857142857142857,0.0,0.0
IDUS110288,F2A6,5,Extreme Right,5,right,0,0.2857142857142857,0.0,0.0
IDUS110288,F2A7,2,Extreme Right,5,left,3,0.2857142857142857,0.75,0.21428571428571427
IDUS110288,F2A7,2,Extreme Right,2,right,0,0.2857142857142857,0.0,0.0
IDUS110288,F2A9,4,Extreme Right,2,left,2,0.2857142857142857,0.5,0.14285714285714285
IDUS110288,F2A9,4,Extreme Right,5,right,1,0.2857142857142857,0.25,0.07142857142857142
IDUS110288,F3A3_1,2,Extreme Right,2,left,0,0.2857142857142857,0.0,0.0
IDUS110288,F3A3_1,2,Extreme Right,6,right,-4,0.2857142857142857,-0.6666666666666666,-0.19047619047619047
IDUS110288,F3A6_1,1,Extreme Right,1,left,0,0.2857142857142857,0.0,0.0
IDUS110288,F3A6_1,1,Extreme Right,1,right,0,0.2857142857142857,0.0,0.0
IDUS110288,F3A7_1,1,Extreme Right,1,left,0,0.2857142857142857,0.0,0.0
IDUS110288,F3A7_1,1,Extreme Right,1,right,0,0.2857142857142857,0.0,0.0
IDUS110288,F3A8_1,1,Extreme Right,7,left,-6,0.2857142857142857,-1.0,-0.2857142857142857
IDUS110288,F3A8_1,1,Extreme Right,1,right,0,0.2857142857142857,0.0,0.0
IDUS110347,F1A10_1,7,Extreme Left,7,left,0,0.3076923076923077,0.0,0.0
IDUS110347,F1A10_1,7,Extreme Left,5,right,-2,0.3076923076923077,-0.3333333333333333,-0.10256410256410256
IDUS110347,F2A6,5,Extreme Left,3,left,2,0.3076923076923077,0.5,0.15384615384615385
IDUS110347,F2A6,5,Extreme Left,5,right,0,0.3076923076923077,0.0,0.0
IDUS110347,F2A7,3,Extreme Left,1,left,2,0.3076923076923077,0.5,0.15384615384615385
IDUS110347,F2A7,3,Extreme Left,2,right,1,0.3076923076923077,0.25,0.07692307692307693
IDUS110347,F2A9,5,Extreme Left,5,left,0,0.3076923076923077,0.0,0.0
IDUS110347,F2A9,5,Extreme Left,1,right,4,0.3076923076923077,1.0,0.3076923076923077
IDUS110347,F3A3_1,7,Extreme Left,7,left,0,0.3076923076923077,0.0,0.0
IDUS110347,F3A3_1,7,Extreme Left,7,right,0,0.3076923076923077,0.0,0.0
IDUS110347,F3A6_1,7,Extreme Left,7,left,0,0.3076923076923077,0.0,0.0
IDUS110347,F3A6_1,7,Extreme Left,7,right,0,0.3076923076923077,0.0,0.0
IDUS110347,F3A7_1,6,Extreme Left,7,left,-1,0.3076923076923077,-0.16666666666666666,-0.05128205128205128
IDUS110347,F3A7_1,6,Extreme Left,5,right,-1,0.3076923076923077,-0.16666666666666666,-0.05128205128205128
IDUS110347,F3A8_1,7,Extreme Left,5,left,-2,0.3076923076923077,-0.3333333333333333,-0.10256410256410256
IDUS110347,F3A8_1,7,Extreme Left,7,right,0,0.3076923076923077,0.0,0.0
IDUS110348,F1A10_1,5,Extreme Left,7,left,-2,0.2758620689655172,-0.3333333333333333,-0.09195402298850572
IDUS110348,F1A10_1,5,Extreme Left,7,right,-2,0.2758620689655172,-0.3333333333333333,-0.09195402298850572
IDUS110348,F2A6,5,Extreme Left,5,left,0,0.2758620689655172,0.0,0.0
IDUS110348,F2A6,5,Extreme Left,4,right,1,0.2758620689655172,0.25,0.0689655172413793
IDUS110348,F2A7,4,Extreme Left,3,left,1,0.2758620689655172,0.25,0.0689655172413793
IDUS110348,F2A7,4,Extreme Left,2,right,2,0.2758620689655172,0.5,0.1379310344827586
IDUS110348,F2A9,5,Extreme Left,5,left,0,0.2758620689655172,0.0,0.0
IDUS110348,F2A9,5,Extreme Left,5,right,0,0.2758620689655172,0.0,0.0
IDUS110348,F3A3_1,7,Extreme Left,7,left,0,0.2758620689655172,0.0,0.0
IDUS110348,F3A3_1,7,Extreme Left,7,right,0,0.2758620689655172,0.0,0.0
IDUS110348,F3A6_1,7,Extreme Left,7,left,0,0.2758620689655172,0.0,0.0
IDUS110348,F3A6_1,7,Extreme Left,6,right,-1,0.2758620689655172,-0.16666666666666666,-0.04597701149425286
IDUS110348,F3A7_1,7,Extreme Left,7,left,0,0.2758620689655172,0.0,0.0
IDUS110348,F3A7_1,7,Extreme Left,4,right,-3,0.2758620689655172,-0.5,-0.1379310344827586
IDUS110348,F3A8_1,7,Extreme Left,7,left,0,0.2758620689655172,0.0,0.0
IDUS110348,F3A8_1,7,Extreme Left,5,right,-2,0.2758620689655172,-0.3333333333333333,-0.09195402298850572
IDUS110358,F1A10_1,1,Extreme Left,7,left,-6,0.4444444444444444,-1.0,-0.4444444444444444
IDUS110358,F1A10_1,1,Extreme Left,6,right,-5,0.4444444444444444,-0.8333333333333334,-0.37037037037037035
IDUS110358,F2A6,4,Extreme Left,2,left,2,0.4444444444444444,0.5,0.2222222222222222
IDUS110358,F2A6,4,Extreme Left,2,right,2,0.4444444444444444,0.5,0.2222222222222222
IDUS110358,F2A7,4,Extreme Left,3,left,1,0.4444444444444444,0.25,0.1111111111111111
IDUS110358,F2A7,4,Extreme Left,4,right,0,0.4444444444444444,0.0,0.0
IDUS110358,F2A9,5,Extreme Left,5,left,0,0.4444444444444444,0.0,0.0
IDUS110358,F2A9,5,Extreme Left,4,right,1,0.4444444444444444,0.25,0.1111111111111111
IDUS110358,F3A3_1,6,Extreme Left,5,left,-1,0.4444444444444444,-0.16666666666666666,-0.07407407407407407
IDUS110358,F3A3_1,6,Extreme Left,3,right,-3,0.4444444444444444,-0.5,-0.2222222222222222
IDUS110358,F3A6_1,7,Extreme Left,7,left,0,0.4444444444444444,0.0,0.0
IDUS110358,F3A6_1,7,Extreme Left,7,right,0,0.4444444444444444,0.0,0.0
IDUS110358,F3A7_1,6,Extreme Left,7,left,-1,0.4444444444444444,-0.16666666666666666,-0.07407407407407407
IDUS110358,F3A7_1,6,Extreme Left,5,right,-1,0.4444444444444444,-0.16666666666666666,-0.07407407407407407
IDUS110358,F3A8_1,6,Extreme Left,7,left,-1,0.4444444444444444,-0.16666666666666666,-0.07407407407407407
IDUS110358,F3A8_1,6,Extreme Left,5,right,-1,0.4444444444444444,-0.16666666666666666,-0.07407407407407407
IDUS110514,F1A10_1,7,Extreme Right,7,left,0,0.2962962962962963,0.0,0.0
IDUS110514,F1A10_1,7,Extreme Right,1,right,-6,0.2962962962962963,-1.0,-0.2962962962962963
IDUS110514,F2A6,5,Extreme Right,4,left,1,0.2962962962962963,0.25,0.07407407407407407
IDUS110514,F2A6,5,Extreme Right,5,right,0,0.2962962962962963,0.0,0.0
IDUS110514,F2A7,2,Extreme Right,5,left,3,0.2962962962962963,0.75,0.2222222222222222
IDUS110514,F2A7,2,Extreme Right,1,right,1,0.2962962962962963,0.25,0.07407407407407407
IDUS110514,F2A9,4,Extreme Right,2,left,2,0.2962962962962963,0.5,0.14814814814814814
IDUS110514,F2A9,4,Extreme Right,5,right,1,0.2962962962962963,0.25,0.07407407407407407
IDUS110514,F3A3_1,5,Extreme Right,1,left,-4,0.2962962962962963,-0.6666666666666666,-0.19753086419753085
IDUS110514,F3A3_1,5,Extreme Right,5,right,0,0.2962962962962963,0.0,0.0
IDUS110514,F3A6_1,1,Extreme Right,1,left,0,0.2962962962962963,0.0,0.0
IDUS110514,F3A6_1,1,Extreme Right,1,right,0,0.2962962962962963,0.0,0.0
IDUS110514,F3A7_1,1,Extreme Right,1,left,0,0.2962962962962963,0.0,0.0
IDUS110514,F3A7_1,1,Extreme Right,1,right,0,0.2962962962962963,0.0,0.0
IDUS110514,F3A8_1,1,Extreme Right,1,left,0,0.2962962962962963,0.0,0.0
IDUS110514,F3A8_1,1,Extreme Right,1,right,0,0.2962962962962963,0.0,0.0
IDUS110757,F1A10_1,7,Extreme Right,5,left,-2,0.2666666666666666,-0.3333333333333333,-0.08888888888888886
IDUS110757,F1A10_1,7,Extreme Right,1,right,-6,0.2666666666666666,-1.0,-0.2666666666666666
IDUS110757,F2A6,5,Extreme Right,4,left,1,0.2666666666666666,0.25,0.06666666666666665
IDUS110757,F2A6,5,Extreme Right,5,right,0,0.2666666666666666,0.0,0.0
IDUS110757,F2A7,2,Extreme Right,5,left,3,0.2666666666666666,0.75,0.19999999999999996
IDUS110757,F2A7,2,Extreme Right,2,right,0,0.2666666666666666,0.0,0.0
IDUS110757,F2A9,2,Extreme Right,1,left,1,0.2666666666666666,0.25,0.06666666666666665
IDUS110757,F2A9,2,Extreme Right,5,right,3,0.2666666666666666,0.75,0.19999999999999996
IDUS110757,F3A3_1,6,Extreme Right,2,left,-4,0.2666666666666666,-0.6666666666666666,-0.17777777777777773
IDUS110757,F3A3_1,6,Extreme Right,5,right,-1,0.2666666666666666,-0.16666666666666666,-0.04444444444444443
IDUS110757,F3A6_1,1,Extreme Right,1,left,0,0.2666666666666666,0.0,0.0
IDUS110757,F3A6_1,1,Extreme Right,1,right,0,0.2666666666666666,0.0,0.0
IDUS110757,F3A7_1,1,Extreme Right,1,left,0,0.2666666666666666,0.0,0.0
IDUS110757,F3A7_1,1,Extreme Right,1,right,0,0.2666666666666666,0.0,0.0
IDUS110757,F3A8_1,1,Extreme Right,1,left,0,0.2666666666666666,0.0,0.0
IDUS110757,F3A8_1,1,Extreme Right,1,right,0,0.2666666666666666,0.0,0.0
IDUS110884,F1A10_1,6,Extreme Right,5,left,-1,0.4210526315789473,-0.16666666666666666,-0.07017543859649121
IDUS110884,F1A10_1,6,Extreme Right,1,right,-5,0.4210526315789473,-0.8333333333333334,-0.35087719298245607
IDUS110884,F2A6,3,Extreme Right,4,left,1,0.4210526315789473,0.25,0.10526315789473682
IDUS110884,F2A6,3,Extreme Right,5,right,2,0.4210526315789473,0.5,0.21052631578947364
IDUS110884,F2A7,2,Extreme Right,4,left,2,0.4210526315789473,0.5,0.21052631578947364
IDUS110884,F2A7,2,Extreme Right,1,right,1,0.4210526315789473,0.25,0.10526315789473682
IDUS110884,F2A9,4,Extreme Right,1,left,3,0.4210526315789473,0.75,0.31578947368421045
IDUS110884,F2A9,4,Extreme Right,5,right,1,0.4210526315789473,0.25,0.10526315789473682
IDUS110884,F3A3_1,7,Extreme Right,2,left,-5,0.4210526315789473,-0.8333333333333334,-0.35087719298245607
IDUS110884,F3A3_1,7,Extreme Right,5,right,-2,0.4210526315789473,-0.3333333333333333,-0.14035087719298242
IDUS110884,F3A6_1,1,Extreme Right,1,left,0,0.4210526315789473,0.0,0.0
IDUS110884,F3A6_1,1,Extreme Right,1,right,0,0.4210526315789473,0.0,0.0
IDUS110884,F3A7_1,1,Extreme Right,1,left,0,0.4210526315789473,0.0,0.0
IDUS110884,F3A7_1,1,Extreme Right,1,right,0,0.4210526315789473,0.0,0.0
IDUS110884,F3A8_1,1,Extreme Right,6,left,-5,0.4210526315789473,-0.8333333333333334,-0.35087719298245607
IDUS110884,F3A8_1,1,Extreme Right,1,right,0,0.4210526315789473,0.0,0.0
IDUS111006,F1A10_1,7,Extreme Right,7,left,0,0.2758620689655172,0.0,0.0
IDUS111006,F1A10_1,7,Extreme Right,2,right,-5,0.2758620689655172,-0.8333333333333334,-0.22988505747126434
IDUS111006,F2A6,5,Extreme Right,5,left,0,0.2758620689655172,0.0,0.0
IDUS111006,F2A6,5,Extreme Right,5,right,0,0.2758620689655172,0.0,0.0
IDUS111006,F2A7,2,Extreme Right,5,left,3,0.2758620689655172,0.75,0.2068965517241379
IDUS111006,F2A7,2,Extreme Right,2,right,0,0.2758620689655172,0.0,0.0
IDUS111006,F2A9,2,Extreme Right,2,left,0,0.2758620689655172,0.0,0.0
IDUS111006,F2A9,2,Extreme Right,5,right,3,0.2758620689655172,0.75,0.2068965517241379
IDUS111006,F3A3_1,2,Extreme Right,2,left,0,0.2758620689655172,0.0,0.0
IDUS111006,F3A3_1,2,Extreme Right,5,right,-3,0.2758620689655172,-0.5,-0.1379310344827586
IDUS111006,F3A6_1,1,Extreme Right,1,left,0,0.2758620689655172,0.0,0.0
IDUS111006,F3A6_1,1,Extreme Right,1,right,0,0.2758620689655172,0.0,0.0
IDUS111006,F3A7_1,1,Extreme Right,1,left,0,0.2758620689655172,0.0,0.0
IDUS111006,F3A7_1,1,Extreme Right,1,right,0,0.2758620689655172,0.0,0.0
IDUS111006,F3A8_1,1,Extreme Right,1,left,0,0.2758620689655172,0.0,0.0
IDUS111006,F3A8_1,1,Extreme Right,1,right,0,0.2758620689655172,0.0,0.0
IDUS111066,F1A10_1,7,Extreme Left,7,left,0,0.4210526315789473,0.0,0.0
IDUS111066,F1A10_1,7,Extreme Left,7,right,0,0.4210526315789473,0.0,0.0
IDUS111066,F2A6,2,Extreme Left,1,left,1,0.4210526315789473,0.25,0.10526315789473682
IDUS111066,F2A6,2,Extreme Left,2,right,0,0.4210526315789473,0.0,0.0
IDUS111066,F2A7,4,Extreme Left,3,left,1,0.4210526315789473,0.25,0.10526315789473682
IDUS111066,F2A7,4,Extreme Left,3,right,1,0.4210526315789473,0.25,0.10526315789473682
IDUS111066,F2A9,4,Extreme Left,4,left,0,0.4210526315789473,0.0,0.0
IDUS111066,F2A9,4,Extreme Left,4,right,0,0.4210526315789473,0.0,0.0
IDUS111066,F3A3_1,6,Extreme Left,6,left,0,0.4210526315789473,0.0,0.0
IDUS111066,F3A3_1,6,Extreme Left,5,right,-1,0.4210526315789473,-0.16666666666666666,-0.07017543859649121
IDUS111066,F3A6_1,7,Extreme Left,6,left,-1,0.4210526315789473,-0.16666666666666666,-0.07017543859649121
IDUS111066,F3A6_1,7,Extreme Left,7,right,0,0.4210526315789473,0.0,0.0
IDUS111066,F3A7_1,7,Extreme Left,7,left,0,0.4210526315789473,0.0,0.0
IDUS111066,F3A7_1,7,Extreme Left,4,right,-3,0.4210526315789473,-0.5,-0.21052631578947364
IDUS111066,F3A8_1,6,Extreme Left,6,left,0,0.4210526315789473,0.0,0.0
IDUS111066,F3A8_1,6,Extreme Left,2,right,-4,0.4210526315789473,-0.6666666666666666,-0.28070175438596484
IDUS111151,F1A10_1,7,Extreme Right,7,left,0,0.2857142857142857,0.0,0.0
IDUS111151,F1A10_1,7,Extreme Right,2,right,-5,0.2857142857142857,-0.8333333333333334,-0.23809523809523808
IDUS111151,F2A6,5,Extreme Right,5,left,0,0.2857142857142857,0.0,0.0
IDUS111151,F2A6,5,Extreme Right,4,right,1,0.2857142857142857,0.25,0.07142857142857142
IDUS111151,F2A7,2,Extreme Right,5,left,3,0.2857142857142857,0.75,0.21428571428571427
IDUS111151,F2A7,2,Extreme Right,1,right,1,0.2857142857142857,0.25,0.07142857142857142
IDUS111151,F2A9,2,Extreme Right,2,left,0,0.2857142857142857,0.0,0.0
IDUS111151,F2A9,2,Extreme Right,4,right,2,0.2857142857142857,0.5,0.14285714285714285
IDUS111151,F3A3_1,2,Extreme Right,1,left,-1,0.2857142857142857,-0.16666666666666666,-0.047619047619047616
IDUS111151,F3A3_1,2,Extreme Right,6,right,-4,0.2857142857142857,-0.6666666666666666,-0.19047619047619047
IDUS111151,F3A6_1,1,Extreme Right,1,left,0,0.2857142857142857,0.0,0.0
IDUS111151,F3A6_1,1,Extreme Right,1,right,0,0.2857142857142857,0.0,0.0
IDUS111151,F3A7_1,1,Extreme Right,1,left,0,0.2857142857142857,0.0,0.0
IDUS111151,F3A7_1,1,Extreme Right,1,right,0,0.2857142857142857,0.0,0.0
IDUS111151,F3A8_1,1,Extreme Right,1,left,0,0.2857142857142857,0.0,0.0
IDUS111151,F3A8_1,1,Extreme Right,1,right,0,0.2857142857142857,0.0,0.0
IDUS111169,F1A10_1,7,Extreme Right,7,left,0,0.4,0.0,0.0
IDUS111169,F1A10_1,7,Extreme Right,2,right,-5,0.4,-0.8333333333333334,-0.33333333333333337
IDUS111169,F2A6,1,Extreme Right,5,left,4,0.4,1.0,0.4
IDUS111169,F2A6,1,Extreme Right,5,right,4,0.4,1.0,0.4
IDUS111169,F2A7,2,Extreme Right,5,left,3,0.4,0.75,0.30000000000000004
IDUS111169,F2A7,2,Extreme Right,1,right,1,0.4,0.25,0.1
IDUS111169,F2A9,3,Extreme Right,2,left,1,0.4,0.25,0.1
IDUS111169,F2A9,3,Extreme Right,5,right,2,0.4,0.5,0.2
IDUS111169,F3A3_1,1,Extreme Right,1,left,0,0.4,0.0,0.0
IDUS111169,F3A3_1,1,Extreme Right,6,right,-5,0.4,-0.8333333333333334,-0.33333333333333337
IDUS111169,F3A6_1,1,Extreme Right,1,left,0,0.4,0.0,0.0
IDUS111169,F3A6_1,1,Extreme Right,1,right,0,0.4,0.0,0.0
IDUS111169,F3A7_1,1,Extreme Right,1,left,0,0.4,0.0,0.0
IDUS111169,F3A7_1,1,Extreme Right,1,right,0,0.4,0.0,0.0
IDUS111169,F3A8_1,1,Extreme Right,2,left,-1,0.4,-0.16666666666666666,-0.06666666666666667
IDUS111169,F3A8_1,1,Extreme Right,1,right,0,0.4,0.0,0.0
IDUS111996,F1A10_1,7,Extreme Right,7,left,0,0.5,0.0,0.0
IDUS111996,F1A10_1,7,Extreme Right,2,right,-5,0.5,-0.8333333333333334,-0.4166666666666667
IDUS111996,F2A6,5,Extreme Right,4,left,1,0.5,0.25,0.125
IDUS111996,F2A6,5,Extreme Right,5,right,0,0.5,0.0,0.0
IDUS111996,F2A7,2,Extreme Right,5,left,3,0.5,0.75,0.375
IDUS111996,F2A7,2,Extreme Right,1,right,1,0.5,0.25,0.125
IDUS111996,F2A9,5,Extreme Right,2,left,3,0.5,0.75,0.375
IDUS111996,F2A9,5,Extreme Right,5,right,0,0.5,0.0,0.0
IDUS111996,F3A3_1,7,Extreme Right,1,left,-6,0.5,-1.0,-0.5
IDUS111996,F3A3_1,7,Extreme Right,6,right,-1,0.5,-0.16666666666666666,-0.08333333333333333
IDUS111996,F3A6_1,1,Extreme Right,1,left,0,0.5,0.0,0.0
IDUS111996,F3A6_1,1,Extreme Right,1,right,0,0.5,0.0,0.0
IDUS111996,F3A7_1,1,Extreme Right,1,left,0,0.5,0.0,0.0
IDUS111996,F3A7_1,1,Extreme Right,1,right,0,0.5,0.0,0.0
IDUS111996,F3A8_1,1,Extreme Right,1,left,0,0.5,0.0,0.0
IDUS111996,F3A8_1,1,Extreme Right,1,right,0,0.5,0.0,0.0
IDUS112031,F1A10_1,7,Extreme Left,7,left,0,0.4444444444444444,0.0,0.0
IDUS112031,F1A10_1,7,Extreme Left,7,right,0,0.4444444444444444,0.0,0.0
IDUS112031,F2A6,4,Extreme Left,1,left,3,0.4444444444444444,0.75,0.3333333333333333
IDUS112031,F2A6,4,Extreme Left,2,right,2,0.4444444444444444,0.5,0.2222222222222222
IDUS112031,F2A7,4,Extreme Left,2,left,2,0.4444444444444444,0.5,0.2222222222222222
IDUS112031,F2A7,4,Extreme Left,5,right,1,0.4444444444444444,0.25,0.1111111111111111
IDUS112031,F2A9,5,Extreme Left,5,left,0,0.4444444444444444,0.0,0.0
IDUS112031,F2A9,5,Extreme Left,3,right,2,0.4444444444444444,0.5,0.2222222222222222
IDUS112031,F3A3_1,6,Extreme Left,7,left,-1,0.4444444444444444,-0.16666666666666666,-0.07407407407407407
IDUS112031,F3A3_1,6,Extreme Left,6,right,0,0.4444444444444444,0.0,0.0
IDUS112031,F3A6_1,7,Extreme Left,7,left,0,0.4444444444444444,0.0,0.0
IDUS112031,F3A6_1,7,Extreme Left,7,right,0,0.4444444444444444,0.0,0.0
IDUS112031,F3A7_1,6,Extreme Left,7,left,-1,0.4444444444444444,-0.16666666666666666,-0.07407407407407407
IDUS112031,F3A7_1,6,Extreme Left,7,right,-1,0.4444444444444444,-0.16666666666666666,-0.07407407407407407
IDUS112031,F3A8_1,6,Extreme Left,7,left,-1,0.4444444444444444,-0.16666666666666666,-0.07407407407407407
IDUS112031,F3A8_1,6,Extreme Left,7,right,-1,0.4444444444444444,-0.16666666666666666,-0.07407407407407407
IDUS112093,F1A10_1,7,Extreme Left,7,left,0,0.3636363636363636,0.0,0.0
